1997_251.txt-Art. 18.;Czy zakłady zachowawcze zaliczane są do grupy działalności charytatywnych jakie mogą prowadzić gminy żydowskie?;Gminy żydowskie oraz inne osoby prawne, działające na podstawie ustawy, mogą prowadzić działalność charytatywną, a w szczególności zakłady wychowawcze, opiekuńcze i opieki zdrowotnej. 
1997_251.txt-Art. 13.;Czy zakłady zachowawcze zaliczane są do grupy działalności charytatywnych jakie mogą prowadzić gminy żydowskie?;Gminy żydowskie mają prawo zakładać i prowadzić szkoły oraz inne placówki oświatowo-wychowawcze i opiekuńczo-wychowawcze na zasadach określonych w odrębnych przepisach. 
1996_465.txt-Art. 363.;Jaką jednostkę jest zobowiązany powiadomić zarząd w przypadku nabycia własnych akcji?;"§1. W przypadku określonym w art. 362 § 1 pkt 1 zarząd jest obowiązany powiadomić najbliższe walne zgromadzenie o przyczynach lub celu nabycia własnych akcji, liczbie i wartości nominalnej tych akcji, ich udziale w kapitale zakładowym, jak również o wartości świadczenia spełnionego w zamian za nabyte akcje. §2. W przypadku nabycia akcji własnych przez spółkę bądź osobę działającą we własnym imieniu, lecz na rachunek spółki, sprawozdanie zarządu, o którym mowa w art. 395 § 2 pkt 1, powinno zawierać: 1) uzasadnienie nabycia akcji własnych w danym roku obrotowym, 2) liczbę i wartość nominalną akcji nabytych lub zbytych w roku obrotowym, jak również określenie udziału procentowego, jaki akcje te reprezentują w kapitale zakładowym, 3) w przypadku nabycia lub zbycia odpłatnego, uzyskaną cenę lub wartość innego świadczenia wzajemnego, 4) liczbę oraz wartość nominalną nabytych i zatrzymanych akcji, jak również określenie ich procentowego udziału w kapitale zakładowym. §3. Akcje nabyte w celach określonych w art. 362 § 1 pkt 2 należy zaoferować pracownikom lub innym wskazanym w tym przepisie osobom najpóźniej z upływem roku od dnia ich nabycia przez spółkę. §4. Akcje nabyte z naruszeniem przepisów art. 362 § 1 lub § 2 powinny być zbyte w terminie roku od dnia ich nabycia przez spółkę. W pozostałych przypadkach ta część akcji własnych spółki, która przekracza 10% kapitału zakładowego spółki, powinna być zbyta w terminie dwóch lat od dnia nabycia akcji. §5. Jeżeli akcje własne nie zostały zbyte w terminach określonych w § 3 i § 4, zarząd dokona ich niezwłocznego umorzenia bez zwoływania walnego zgromadzenia. §6. Akcje własne należy umieścić w bilansie jako osobną pozycję pod nazwą ""Akcje własne do zbycia"". "
1996_465.txt-Art. 402.;Jaką jednostkę jest zobowiązany powiadomić zarząd w przypadku nabycia własnych akcji?;§1. Walne zgromadzenie zwołuje się przez ogłoszenie, które powinno być dokonane co najmniej na trzy tygodnie przed terminem walnego zgromadzenia. §2. W ogłoszeniu należy oznaczyć datę, godzinę i miejsce walnego zgromadzenia oraz szczegółowy porządek obrad. W przypadku zamierzonej zmiany statutu powołać należy dotychczas obowiązujące postanowienia, jak również treść projektowanych zmian. Jeżeli jest to uzasadnione znacznym zakresem zamierzonych zmian, ogłoszenie może zawierać projekt nowego tekstu jednolitego statutu wraz z wyliczeniem nowych lub zmienionych postanowień statutu. §3. Jeżeli wszystkie akcje wyemitowane przez spółkę są imienne, walne zgromadzenie może być zwołane za pomocą listów poleconych lub pocztą kurierską, za pisemnym potwierdzeniem odbioru, wysłanymi co najmniej dwa tygodnie przed terminem walnego zgromadzenia. Dzień wysłania listów uważa się za dzień ogłoszenia. 
1995_618.txt-Art. 27.;Czy inspektor może przeprowadzić kontrolę statku w przypadku uzasadnionego podejrzenia o naruszeniu przepisów?;Dyrektor urzędu morskiego może: 1) zażądać od statku przepływającego przez polskie obszary morskie informacji dotyczących identyfikacji, portu rejestracji, ostatniego i następnego portu zawinięcia oraz innych niezbędnych informacji, w razie uzasadnionego podejrzenia, że statek płynąc przez te obszary naruszył przepisy ustawy, powodując zanieczyszczenie lub zagrożenie zanieczyszczeniem, 2) przeprowadzić inspekcję statku przepływającego przez polskie obszary morskie, w razie: a) uzasadnionego podejrzenia, że naruszył przepisy ustawy wskutek zrzutu powodującego lub grożącego znacznym zanieczyszczeniem morza, b) odmowy udzielenia informacji, o których mowa w pkt 1, lub jeżeli informacja podana przez statek jest w sposób oczywisty różna od stanu faktycznego, a okoliczności sprawy uzasadniają taką inspekcję. 
2001_1441.txt-Art. 68.;Czy inspektor może przeprowadzić kontrolę statku w przypadku uzasadnionego podejrzenia o naruszeniu przepisów?;W czasie wykonywania czynności służbowych inspektor jest uprawniony do: 1) zatrzymania statku rybackiego i wejścia na jego pokład w sposób w jak najmniejszym stopniu zakłócający jego normalną działalność połowową, 2)  kontroli dokumentów uprawniających do wykonywania rybołówstwa morskiego, 3)  sprawdzania, czy rybołówstwo morskie wykonywane jest zgodnie z obowiązującymi przepisami prawa i umowami międzynarodowymi, 4) kontroli narzędzi połowowych i złowionych organizmów morskich, 5) kontroli pomieszczeń statków, magazynów, przetwórni i innych pomieszczeń służących do przechowywania organizmów morskich na lądzie, 6)  żądania wyjaśnień i wykonywania czynności niezbędnych do przeprowadzenia kontroli, a w przypadkach uzasadnionego podejrzenia naruszenia przepisów ustawy do zatrzymania: a) dokumentów, o których mowa w pkt 2, b) organizmów morskich i narzędzi połowowych oraz ich zabezpieczenia. 
2000_1156.txt-Art. 7.;Czy inspektor może przeprowadzić kontrolę statku w przypadku uzasadnionego podejrzenia o naruszeniu przepisów?;"1. W celu zapewnienia spełniania przez statek wymagań, o których mowa w art. 6, statek podlega inspekcjom, przeprowadzanym przez organy inspekcyjne, w zakresie, terminach i trybie określonych w umowach międzynarodowych lub przepisach ustawy. 2. Organami inspekcyjnymi, o których mowa w ust. 1, są dyrektorzy urzędów morskich, a zagranicą również konsulowie, z zastrzeżeniem ust. 5 i ust. 6. 3. Minister właściwy do spraw gospodarki morskiej może powierzyć, w drodze rozporządzenia, niektóre zadania organu inspekcyjnego instytucji klasyfikacyjnej, kierując się specyfiką i charakterem zadań realizowanych przez tę instytucję oraz uwzględniając rozwiązania międzynarodowe w tym zakresie. 4. Minister właściwy do spraw gospodarki morskiej może powierzyć, w drodze rozporządzenia, niektóre zadania organu inspekcyjnego w stosunku do statków sportowych o długości kadłuba do 24 m "" związkowi sportowemu o zasięgu ogólnokrajowym, kierując się względami uproszczenia procedur i specjalistycznym charakterem zadań realizowanych przez związki sportowe. 5. Minister właściwy do spraw wewnętrznych może określić, w drodze rozporządzenia, organy inspekcyjne dla jednostek pływających Straży Granicznej i Policji, rodzaje przeglądów i inspekcji oraz tryb ich dokonywania, a także rodzaje i wzory dokumentów bezpieczeństwa jednostek pływających, uwzględniając specyficzny charakter zadań wykonywanych przez te jednostki pływające. 6. Minister Obrony Narodowej może określić, w drodze rozporządzenia, organy inspekcyjne, o których mowa w ust. 2 i ust. 5, dla jednostek pływających Marynarki Wojennej oraz rodzaje przeglądów i inspekcji, a także tryb ich dokonywania, biorąc pod uwagę specyfikę i charakter zadań realizowanych przez te jednostki. 7. Organy, o których mowa w ust. 2, 5 i ust. 6, mogą upoważnić każdorazowo do wykonywania określonych czynności inspekcyjnych wyznaczone w tym celu osoby lub instytucje klasyfikacyjne. "
2001_763.txt-Art. 20.;Jakiej odpowiedzialności podlegają członkowie samorządu psychologów za naruszenie obowiązków zawodowych?;Członkowie samorządu psychologów podlegają odpowiedzialności dyscyplinarnej za: 1) zawinione naruszenie obowiązków zawodowych, 2) czyny sprzeczne z zasadami etyki określonymi w Kodeksie Etyki Zawodowej, o którym mowa w art. 40 pkt 3, 3) uporczywe uchylanie się od płacenia składek członkowskich. 
1995_471.txt-Art. 1.;Czy do odwołania Prezydenta miasta stołecznego Warszawy konieczna jest bezwzględna większość głosów ustawowego składu Rady?;"W ustawie z dnia 25 marca 1994 r. o ustroju miasta stołecznego Warszawy (Dz.U. Nr 48, poz. 195 i Nr 86, poz. 396, z 1995 r. Nr 124, poz. 601 oraz z 1998 r. Nr 127, poz. 847) wprowadza się następujące zmiany: 1) w art. 9: a) ust. 3 otrzymuje brzmienie: ""3. Rada miasta stołecznego Warszawy wybiera i odwołuje Prezydenta m.st. Warszawy bezwzględną większością głosów ustawowego składu Rady, w głosowaniu tajnym."", b) po ust. 3 dodaje się ust. 4 i 5 w brzmieniu: ""4. Funkcji Prezydenta m.st. Warszawy nie można łączyć z: 1)  pełnieniem innych urzędów lub funkcji w administracji publicznej, 2)  dodatkowym zatrudnieniem. 5. Do członków Zarządu m.st. Warszawy stosuje się przepisy ustawy z dnia 21 sierpnia 1997 r. o ograniczeniu prowadzenia działalności gospodarczej przez osoby pełniące funkcje publiczne (Dz.U. Nr 106, poz. 679, oraz z 1998 r. Nr 113, poz. 715 i Nr 162, poz. 1126).""; 2) art. 18 otrzymuje brzmienie: ""Art. 18. W gminach warszawskich przewodniczącym zarządu jest burmistrz.""; 3) skreśla się art. 19 - 21. "
1997_944.txt-Art. 98.;Czy w przypadku uchylenia orzeczenia, o którym mowa w art. 74 pkt. 5 jego skutki zostają uchylone w całości?;Jeżeli orzeczenie, o którym mowa w art. 74 pkt 5, zostało: 1) uchylone - skutki, jakie to orzeczenie wywołało, ulegają uchyleniu w całości, 2) zmienione - skutki, jakie to orzeczenie wywołało, ulegają uchyleniu w części niezgodnej z dokonaną zmianą. 
2004_963.txt-Art. 1.;W zakresie jakiego prawa zasady administrowania są określone przez ustawę?;1. Ustawa określa zasady administrowania obrotem towarami z zagranicą oraz, w zakresie uzupełniającym przepisy prawa wspólnotowego, obrót towarami z krajami trzecimi dokonywany na podstawie przepisów tego prawa. 2.  Przepisów ustawy nie stosuje się do obrotu towarami z zagranicą w takim zakresie, w jakim obrót ten jest uregulowany odrębnymi przepisami prawa. 
1997_498.txt-Art. 1.;W zakresie jakiego prawa zasady administrowania są określone przez ustawę?;1. Ustawa reguluje zasady administrowania obrotem z zagranicą towarami i usługami, a także obrotem specjalnym. 2. Przepisów ustawy nie stosuje się do obrotu z zagranicą towarami i usługami w takim zakresie w jakim obrót ten jest uregulowany odrębnymi przepisami prawa oraz umowami międzynarodowymi. 
2004_897.txt-Art. 16.;Czy producentowi dopiero rozpoczynającemu produkcję mleka określa się referencyjną wartość tłuszczu?;1. Producentowi rozpoczynającemu produkcję mleka, który będzie dostarczał mleko do podmiotów skupujących, w decyzji, o której mowa w art. 15 ust. 1, nie określa się referencyjnej zawartości tłuszczu. 2. Producentowi, o którym mowa w ust. 1, dyrektor właściwego miejscowo oddziału terenowego Agencji przyznaje, w drodze decyzji, referencyjną zawartość tłuszczu na podstawie średniej ważonej zawartości tłuszczu w mleku dostarczonym przez producenta podczas pierwszych 12 miesięcy dostaw, według stanu na ostatni dzień 12 miesiąca dostaw. Decyzję tę wydaje się z urzędu w terminie 14 dni od ostatniego dnia 12 miesiąca dostaw. 3. W przypadku gdy zakończenie roku kwotowego następuje przed dniem wydania decyzji, o której mowa w ust. 2, w celu rozliczenia wykorzystania indywidualnej ilości referencyjnej przysługującej na dany dzień roku, według stanu na ostatni dzień roku kwotowego, oraz ustalenia wysokości opłaty, o której mowa w art. 33, uwzględnia się wyłącznie ilość dostarczonego mleka w danym roku kwotowym. 4. Przeliczanie ilości mleka dostarczanego podmiotom skupującym przez producenta, o którym mowa w ust. 1, na mleko o referencyjnej zawartości tłuszczu, stosuje się począwszy od 1 dnia miesiąca następującego po miesiącu, w którym została wydana decyzja, o której mowa w ust. 2. 
1997_117.txt-Art. 210.;Jakie przepisy określają nielegalne wprowadzenie towaru?;§ 1. Dług celny w przywozie powstaje w wypadku: 1) nielegalnego wprowadzenia na polski obszar celny towaru podlegającego należnościom celnym przywozowym, 2) nielegalnego wprowadzenia towaru podlegającego należnościom celnym przywozowym z wolnego obszaru celnego na pozostałą część polskiego obszaru celnego. § 2. Dług celny powstaje z chwilą nielegalnego wprowadzenia towaru. § 3. Dłużnikami są: 1) osoba, która dokonała nielegalnego wprowadzenia, 2) osoby, które uczestniczyły we wprowadzeniu i które wiedziały lub przy zachowaniu należytej staranności mogły się dowiedzieć, że wprowadzenie to było nielegalne, 3) osoby, które nabyły, posiadały lub posiadają towar, o którym mowa w § 1, i które wiedziały lub przy zachowaniu należytej staranności mogły się dowiedzieć, że w chwili jego nabycia lub wejścia w jego posiadanie był to towar wprowadzony nielegalnie. 
1997_117.txt-Art. 2.;Jakie przepisy określają nielegalne wprowadzenie towaru?;§ 1. Wprowadzenie towaru na polski obszar celny lub jego wyprowadzenie z polskiego obszaru celnego następuje w chwili faktycznego przywozu towaru na polski obszar celny lub jego faktycznego wywozu z tego obszaru. § 2. Wprowadzenie towaru na polski obszar celny lub jego wyprowadzenie z polskiego obszaru celnego powoduje z mocy prawa powstanie obowiązków i uprawnień przewidzianych w przepisach prawa celnego, jeżeli przepisy prawa, w tym umowy międzynarodowe, nie stanowią inaczej. § 3. Do wprowadzania na polski obszar celny lub wyprowadzania z polskiego obszaru celnego przedmiotów, objętych z mocy odrębnych przepisów ochroną własności intelektualnej, handlowej i przemysłowej stosuje się odpowiednio przepisy dotyczące towaru wprowadzanego lub wyprowadzanego z polskiego obszaru celnego. § 4. Zasady powstawania i wykonywania oraz wygasania zobowiązań podatkowych, związanych z wprowadzeniem towaru na polski obszar celny lub z jego wyprowadzeniem z polskiego obszaru celnego oraz zakres praw i obowiązków organów celnych w tych sprawach, regulują odrębne przepisy. 
1997_467.txt-Art. 1.;Czy jednostki badawczo-rozwojowe zwolnione są z opłat według art. 18a?;"W ustawie z dnia 25 lipca 1985 r. o jednostkach badawczo-rozwojowych (Dz.U. z 1991 r. Nr 44, poz. 194, Nr 107, poz. 464, z 1992 r. Nr 54, poz. 254, z 1994 r. Nr 1, poz. 3, Nr 43, poz. 163 oraz z 1996 r. Nr 41, poz. 175 i Nr 89, poz. 402) po art. 18 dodaje się art. 18a w brzmieniu: ""Art. 18a. Jednostki badawczo-rozwojowe są zwolnione z opłat z tytułu użytkowania wieczystego gruntów stanowiących własność Skarbu Państwa lub własność gminy, z wyjątkiem części tych gruntów wykorzystywanej wyłącznie do działalności gospodarczej."". "
1999_484.txt-Art. 2.;Czy jednostki badawczo-rozwojowe zwolnione są z opłat według art. 18a?;"W ustawie z dnia 25 lipca 1985 r. o jednostkach badawczo-rozwojowych (Dz.U. z 1991 r. Nr 44, poz. 194, Nr 107, poz. 464, z 1992 r. Nr 54, poz. 154, z 1994 r. Nr 1, poz. 3, Nr 43, poz. 163 oraz z 1996 r. Nr 41, poz. 175, Nr 89, poz. 402, z 1997 r. Nr 75, poz. 467 i poz. 469, Nr 104, poz. 661, Nr 121, poz. 769 i 770, Nr 141, poz. 943 oraz z 1998 r. Nr 117, poz. 756 i Nr 162, poz. 1118) w art. 18a: 1) dotychczasową treść oznacza się jako ust. 1; 2) dodaje się ust. 2 w brzmieniu: ""2. Przepisu ust. 1 nie stosuje się do użytkowania wieczystego gruntów wchodzących w skład Zasobu Własności Rolnej Skarbu Państwa. Jednostki badawczo-rozwojowe, z tytułu użytkowania wieczystego tych gruntów, ponoszą opłaty określone w przepisach o gospodarowaniu nieruchomościami rolnymi Skarbu Państwa."". "
1997_253.txt-Art. 26.;Jakim przepisom podlegają przychody kościelnych osób prawnych?;1. Majątek i przychody kościelnych osób prawnych podlegają ogólnym przepisom podatkowym, z wyjątkami określonymi w ust. 2-5. 2. Kościelne osoby prawne są zwolnione od opodatkowania podatkiem od nieruchomości - nieruchomości lub ich części przeznaczonych na cele niemieszkalne, z wyjątkiem części przeznaczonej na wykonywanie działalności gospodarczej. 3. Zwolnienie od opodatkowania podatkiem od nieruchomości obejmuje nieruchomości lub ich części przeznaczone na cele mieszkalne duchownych i członków zgromadzeń zakonnych, jeżeli: 1) są one wpisane do rejestru zabytków, 2) służą jako internaty przy szkołach i seminariach duchownych, klasztory oraz domy duchownych emerytów, 3) znajdują się w budynkach diecezji i Rady Kościoła. 4. Nabywanie i zbywanie rzeczy i praw majątkowych przez kościelne osoby prawne w drodze czynności prawnych oraz spadkobrania, zapisu i zasiedzenia jest zwolnione od opłaty skarbowej, jeżeli ich przedmiotem są: 1) rzeczy i prawa nie przeznaczone do działalności gospodarczej, 2) sprowadzane z zagranicy maszyny, urządzenia i materiały poligraficzne oraz papier. 5. Darowizny na kościelną działalność charytatywno-opiekuńczą pochodzące od osób fizycznych są wyłączone z podstawy opodatkowania darczyńców podatkiem dochodowym, jeżeli kościelna osoba prawna przedstawi darczyńcy pokwitowanie odbioru oraz - w okresie dwóch lat od dnia przekazania darowizny - sprawozdanie o przeznaczeniu jej na tę działalność. 6. Nabywanie i zbywanie rzeczy oraz praw majątkowych, o których mowa w ust. 4, jest zwolnione od opłat sądowych, z wyłączeniem opłat kancelaryjnych. 
1995_479.txt-Art. 29.;Jakim przepisom podlegają przychody kościelnych osób prawnych?;1. Majątek i przychody kościelnych osób prawnych podlegają ogólnym przepisom podatkowym, z wyjątkami określonymi w ust. 2-5. 2. Kościelne osoby prawne są zwolnione od opodatkowania podatkiem od nieruchomości - nieruchomości lub ich części przeznaczonych na cele niemieszkalne, z wyjątkiem części przeznaczonej na wykonywanie działalności gospodarczej. 3. Zwolnienie od opodatkowania podatkiem od nieruchomości obejmuje nieruchomości lub ich części przeznaczone na cele mieszkalne duchownych, jeżeli: 1) są one wpisane do rejestru zabytków, 2) służą jako internaty przy szkołach i seminariach teologicznych, domy duchownych-emerytów i wdów po nich albo 3) znajdują się w budynkach administracyjnych Rady Kościoła. 4. Nabywanie i zbywanie rzeczy i praw majątkowych przez kościelne osoby prawne w drodze czynności prawnych oraz spadkobrania, zapisu i zasiedzenia jest zwolnione od opłaty skarbowej, jeżeli ich przedmiotem są: 1) rzeczy i prawa nie przeznaczone do działalności gospodarczej, 2) sprowadzane z zagranicy maszyny, urządzenia i materiały poligraficzne oraz papier. 5. Darowizny na kościelną działalność charytatywno-opiekuńczą pochodzące od osób fizycznych są wyłączone z podstawy opodatkowania darczyńców podatkiem dochodowym, jeżeli kościelna osoba prawna przedstawi darczyńcy pokwitowanie odbioru oraz - w okresie dwóch lat od dnia przekazania darowizny - sprawozdanie o przeznaczeniu jej na tę działalność. 6. Nabywanie i zbywanie rzeczy oraz praw majątkowych, o których mowa w ust. 4, jest zwolnione od opłat sądowych, z wyłączeniem opłat kancelaryjnych. 
1995_482.txt-Art. 27.;Jakim przepisom podlegają przychody kościelnych osób prawnych?;1. Majątek i przychody kościelnych osób prawnych podlegają ogólnym przepisom podatkowym, z wyjątkami określonymi w ust. 2-5. 2. Kościelne osoby prawne są zwolnione od opodatkowania podatkiem od nieruchomości - nieruchomości lub ich części przeznaczonych na cele niemieszkalne, z wyjątkiem części przeznaczonej na wykonywanie działalności gospodarczej. 3. Zwolnienie od opodatkowania podatkiem od nieruchomości obejmuje nieruchomości lub ich części przeznaczone na cele mieszkalne duchownych, jeżeli: 1) są one wpisane do rejestru zabytków, 2) służą jako internaty przy szkołach i seminariach duchownych, 3) znajdują się w budynkach diecezji, zwierzchników diecezji, ich sufraganów, Zwierzchnika Kościoła i Rady Synodalnej. 4. Nabywanie i zbywanie rzeczy i praw majątkowych przez kościelne osoby prawne w drodze czynności prawnych oraz spadkobrania, zapisu i zasiedzenia jest zwolnione od opłaty skarbowej, jeżeli ich przedmiotem są: 1) rzeczy i prawa nie przeznaczone do działalności gospodarczej, 2) sprowadzane z zagranicy maszyny, urządzenia i materiały poligraficzne oraz papier. 5. Darowizny na kościelną działalność charytatywno-opiekuńczą pochodzące od osób fizycznych są wyłączone z podstawy opodatkowania darczyńców podatkiem dochodowym, jeżeli kościelna osoba prawna przedstawi darczyńcy pokwitowanie odbioru oraz - w okresie dwóch lat od dnia przekazania darowizny - sprawozdanie o przeznaczeniu jej na tę działalność. 6. Nabywanie i zbywanie rzeczy oraz praw majątkowych, o których mowa w ust. 4, jest zwolnione od opłat sądowych, z wyłączeniem opłat kancelaryjnych. 
1997_554.txt-Art. 19.;Jakim przepisom podlegają przychody kościelnych osób prawnych?;1. Majątek i przychody kościelnych osób prawnych podlegają ogólnym przepisom podatkowym, a w szczególności art. 17 ust. 1 pkt 4a i 4b ustawy z dnia 15 lutego 1992 r. o podatku dochodowym od osób prawnych (Dz.U. z 1993 r. Nr 106, poz. 482 i Nr 134, poz. 646 oraz z 1994 r. Nr 1, poz. 2 i Nr 43, poz. 163). 2. Darowizny na kościelną działalność charytatywno-opiekuńczą pochodzące od osób fizycznych są wyłączone z podstawy opodatkowania darczyńców podatkiem dochodowym, jeżeli kościelna osoba prawna przedstawi darczyńcy pokwitowanie odbioru oraz w - okresie dwóch lat od dnia przekazania darowizny - sprawozdanie o przeznaczeniu jej na tę działalność. 3. Kościelne osoby prawne są zwolnione od podatku od nieruchomości lub ich części stanowiących własność tych osób albo używanych przez nie, na podstawie innego tytułu prawnego, na cele niemieszkalne, z wyjątkiem części zajmowanej na wykonywanie działalności gospodarczej. 4. Zwolnienie od podatku od nieruchomości obejmuje nieruchomości lub ich części, przeznaczone na cele mieszkalne duchownych i członków diakonatów, jeżeli: 1) są one wpisane do rejestru zabytków, 2) służą jako domy księży emerytów lub znajdują się w budynkach stanowiących każdorazowo siedziby Biskupa Kościoła. 5. Nabywanie i zbywanie rzeczy i praw majątkowych przez kościelne osoby prawne w drodze czynności prawnych oraz spadkobrania, zapisu i zasiedzenia jest zwolnione od opłaty skarbowej, jeżeli ich przedmiotem są: 1) rzeczy i prawa nie przeznaczone do działalności gospodarczej, 2) sprowadzone z zagranicy maszyny, urządzenia i materiały poligraficzne oraz papier. 6. Nabywanie rzeczy i praw majątkowych, o których mowa w ust. 4, jest zwolnione od opłat sądowych, z wyłączeniem opłat kancelaryjnych. 
1995_481.txt-Art. 28.;Jakim przepisom podlegają przychody kościelnych osób prawnych?;1. Majątek i przychody Kościoła oraz jego osób prawnych podlegają ogólnym przepisom podatkowym, z wyjątkami określonymi w ust. 2-5. 2. Kościół i jego osoby prawne są zwolnione od opodatkowania podatkiem od nieruchomości - nieruchomości lub ich części, stanowiących ich własność lub będących w ich władaniu na podstawie innego tytułu prawnego na cele niemieszkalne, z wyjątkiem części służących do wykonywania działalności gospodarczej. 3. Zwolnienie od opodatkowania podatkiem od nieruchomości obejmuje nieruchomości lub ich części przeznaczone na cele mieszkalne duchownych i ewangelistów, jeżeli: 1) są one wpisane do rejestru zabytków, 2) służą jako internaty przy szkołach i seminariach duchownych oraz domy duchownych-emerytów i wdów po nich oraz ewangelistów, znajdujące się w domach kościelnych, 3) znajdują się w budynkach zarządów diecezji i przewodniczących diecezji, sekretariatu Przewodniczącego Kościoła i Zarządu Kościoła. 4. Nabywanie i zbywanie rzeczy i praw majątkowych przez Kościół i jego osoby prawne w drodze czynności prawnych oraz spadkobrania, zapisu i zasiedzenia jest zwolnione od opłaty skarbowej, jeżeli ich przedmiotem są: 1) rzeczy i prawa nie przeznaczone do działalności gospodarczej, 2) sprowadzone z zagranicy maszyny, urządzenia i materiały poligraficzne oraz papier. 5. Darowizny na kościelną działalność charytatywno-opiekuńczą pochodzące od osób fizycznych są wyłączone z podstawy opodatkowania darczyńców podatkiem dochodowym, jeżeli kościelna osoba prawna przedstawi darczyńcy pokwitowanie odbioru oraz - w okresie dwóch lat od dnia przekazania darowizny - sprawozdanie o przeznaczeniu jej na tę działalność. 6. Nabywanie i zbywanie rzeczy i praw majątkowych, o których mowa w ust. 4, jest zwolnione od opłaty sądowej, z wyłączeniem opłat kancelaryjnych. 
2004_623.txt-Art. 55. W ustawie;"Według jakiego prawa wyraz ""kosmetyki"" zastępuje się wyrazami ""produkty kosmetyczne""?";z dnia 19 marca 2004 r. – Prawo celne (Dz. U. z 2018 r. poz. 167, 1544, 1669 i 1697) w art. 31 w ust. 5 wyraz „kosmetyki” zastępuje się wyrazami „produkty kosmetyczne”. 
